index,group,fine_class,pred,u_msp,u_mls,u_energy,u_mahalanobis
2774,near,camel,horse,0.53619591,-4.259253,-5.0275461,3955.0746
2834,near,camel,deer,0.19839827,-5.8098221,-6.0309655,3229.1976
2946,near,camel,dog,0.0038197619,-7.8417425,-7.8455696,806.01567
2948,near,camel,deer,0.0052559865,-8.8503351,-8.855605,1475.1117
3153,near,camel,horse,0.36925985,-4.7994637,-5.2603251,3797.3817
3319,near,camel,dog,0.01143182,-7.6193337,-7.6308314,2262.0872
3831,near,camel,horse,0.022859873,-6.936419,-6.9595442,1818.2688
3884,near,camel,dog,0.083082939,-5.2122946,-5.2990328,2174.4217
3930,near,camel,cat,0.10293927,-4.7354302,-4.844062,2859.4625
3985,near,camel,dog,0.32686064,-3.770952,-4.1667549,3650.3557
4234,near,camel,deer,0.0070340108,-7.9722066,-7.9792655,1641.4728
4345,near,camel,horse,0.19148276,-5.8174567,-6.03001,2965.1458
4415,near,camel,deer,0.49143459,-3.6115236,-4.2876851,3254.1394
4435,near,camel,dog,0.00056123493,-9.3225842,-9.3231455,279.32023
4519,near,camel,cat,0.47730875,-3.7590477,-4.4078121,4415.0494
4736,near,camel,bird,0.060866003,-5.5885115,-5.6513086,2130.3777
4894,near,camel,horse,0.13961657,-5.3481536,-5.4985307,2243.1859
5029,near,camel,deer,0.0010121156,-9.0907841,-9.0917967,689.49737
5032,near,camel,bird,0.41485491,-4.9446249,-5.4805203,3887.3351
5113,near,camel,bird,0.34190838,-6.3426452,-6.7610563,4509.2407
5119,near,camel,airplane,0.058047486,-5.966361,-6.0261615,2326.6734
5218,near,camel,deer,0.46844842,-4.2490945,-4.8810495,4076.7354
5249,near,camel,dog,0.022812424,-7.5264206,-7.5494972,1414.4187
5253,near,camel,dog,0.12895856,-6.1907644,-6.3288302,2139.0832
5285,near,camel,dog,0.15786523,-4.9716926,-5.1435078,2942.3316
5293,near,camel,horse,0.036029056,-7.4600043,-7.4966985,3083.1364
5455,near,camel,horse,0.15538163,-5.8393703,-6.0082406,3245.7639
5494,near,camel,deer,0.2586904,-6.5049033,-6.8042402,3472.6609
5516,near,camel,bird,0.46734547,-3.8307183,-4.4606005,3811.3564
5519,near,camel,horse,0.078788818,-6.781455,-6.863521,2199.8669
5532,near,camel,airplane,0.59867298,-3.8104672,-4.7234459,4120.9159
5664,near,camel,dog,0.0012338404,-8.8471785,-8.8484131,847.48032
5762,near,camel,bird,0.0026594373,-9.2034016,-9.2060645,1611.6952
6037,near,camel,dog,0.057992867,-6.2468519,-6.3065944,2164.5787
6044,near,camel,horse,0.24623441,-5.6650109,-5.9476848,3079.5011
6417,near,camel,bird,0.38589629,-5.9007096,-6.3883011,4217.3639
6418,near,camel,deer,0.00032297377,-9.8602571,-9.8605802,595.20817
6475,near,camel,horse,0.007284265,-7.6807361,-7.688047,1341.8431
6616,near,camel,dog,0.0025169107,-7.5927567,-7.5952768,466.78367
6778,near,camel,dog,0.0036525199,-8.2188463,-8.2225055,1341.0365
7128,near,camel,horse,0.19048056,-5.4271765,-5.638491,2920.3309
7194,near,camel,deer,0.1169615,-6.2866654,-6.4110519,3244.0435
7200,near,camel,bird,0.014440327,-7.1562061,-7.1707517,1724.8401
7298,near,camel,horse,0.0017693137,-8.9925127,-8.9942836,864.94665
7333,near,camel,deer,0.64225256,-3.349468,-4.377396,4016.0825
7379,near,camel,bird,0.65461263,-2.604353,-3.6674416,5118.0807
7445,near,camel,bird,0.23884207,-5.5754652,-5.8483796,3302.7957
7750,near,camel,dog,0.11946181,-4.9832916,-5.1105136,2244.4406
7800,near,camel,dog,0.15513074,-5.2472706,-5.415844,2764.2298
7912,near,camel,dog,0.13605028,-4.6517839,-4.7980246,2491.6488
8143,near,camel,cat,0.00036017626,-10.046308,-10.046668,728.07712
8231,near,camel,horse,0.30397029,-4.641428,-5.0037909,3425.4958
8447,near,camel,deer,0.076132629,-5.0926752,-5.171862,2878.4448
8598,near,camel,deer,0.08381044,-5.7922015,-5.8797335,2690.0396
8604,near,camel,deer,0.033194973,-7.4380517,-7.4718101,2022.7547
8648,near,camel,bird,0.0051253407,-7.0510764,-7.0562149,1046.3218
8732,near,camel,airplane,0.074989451,-5.2978535,-5.3758036,2350.5155
8780,near,camel,horse,0.006763022,-7.0904841,-7.0972701,898.6536
8800,near,camel,horse,0.48541634,-4.9344277,-5.5988249,3187.1845
8834,near,camel,dog,0.0072477299,-7.7922745,-7.7995486,1261.6248
9014,near,camel,cat,0.48493125,-4.9815168,-5.6449717,4006.3674
9093,near,camel,bird,0.36938888,-4.251873,-4.7129389,4041.7885
9110,near,camel,horse,0.0024481637,-8.4158821,-8.4183333,1172.0951
9142,near,camel,horse,0.00035251711,-9.343257,-9.3436095,294.15054
9266,near,camel,dog,0.038439086,-6.6527677,-6.691965,1973.3874
9362,near,camel,horse,0.48006783,-4.6521335,-5.3061904,3448.1653
9412,near,camel,cat,0.11653828,-6.0049806,-6.1288879,2746.0826
9531,near,camel,dog,0.00046457245,-9.476306,-9.4767706,678.74192
9611,near,camel,bird,0.67089803,-2.4964423,-3.60783,4634.5915
9647,near,camel,horse,0.23070638,-5.0092549,-5.2715375,4281.1067
9743,near,camel,dog,0.18051299,-4.338016,-4.5370928,3455.1779
52,far,bottle,bird,0.012150249,-6.6980343,-6.710259,1556.5732
114,far,bottle,cat,0.30894243,-4.0198674,-4.3893996,4328.7152
170,far,bottle,ship,0.46895139,-3.5669253,-4.199827,4076.4741
340,far,bottle,ship,0.00097093818,-9.0525408,-9.0535122,1256.0591
455,far,bottle,truck,0.33565437,-3.5216775,-3.9306302,3834.5259
575,far,bottle,bird,0.71216917,-2.1448166,-3.390199,4697.107
594,far,bottle,truck,0.27896346,-3.5258739,-3.8529394,4018.8662
864,far,bottle,bird,0.14762877,-5.2380714,-5.3978046,2910.4856
932,far,bottle,cat,0.014955239,-6.2492547,-6.2643229,1490.4352
997,far,bottle,ship,0.34914644,-4.5209799,-4.9504505,4275.3764
1015,far,bottle,ship,0.60833548,-3.3117044,-4.249054,5660.1737
1045,far,bottle,deer,0.34745064,-3.3954654,-3.8223339,3639.6284
1130,far,bottle,truck,0.39323442,-4.4383326,-4.9379453,4756.6899
1135,far,bottle,ship,0.10333177,-5.5367384,-5.6458077,2585.2842
1318,far,bottle,cat,0.33487321,-5.3462167,-5.7539943,4925.3782
1429,far,bottle,bird,0.17457429,-5.4188433,-5.6106993,3880.9784
1438,far,bottle,airplane,0.42465508,-4.6086326,-5.1614181,4332.1742
1487,far,bottle,bird,0.3296086,-3.8036554,-4.2035489,3880.2151
1514,far,bottle,ship,0.017010383,-7.2716141,-7.2887708,1824.6361
1562,far,bottle,bird,0.0030933526,-7.6633244,-7.6664225,1435.9659
1899,far,bottle,cat,0.0075224626,-7.6385341,-7.646085,1760.979
1932,far,bottle,ship,0.1755684,-6.755496,-6.9485571,3403.7713
2011,far,bottle,bird,0.35892533,-3.8380809,-4.2826902,3705.613
2314,far,bottle,automobile,0.057782747,-6.179718,-6.2392374,3505.3255
2428,far,bottle,cat,0.26582266,-4.2764878,-4.5854925,3741.0569
2510,far,bottle,cat,0.00050113537,-9.0759068,-9.076408,774.95388
2550,far,bottle,truck,0.12430499,-5.3839579,-5.5166953,3621.1687
2822,far,bottle,ship,0.069210804,-5.2518978,-5.3236203,2929.5395
2963,far,bottle,truck,0.036970106,-6.422792,-6.4604628,2403.8904
2993,far,bottle,cat,0.40916217,-3.5567791,-4.0829928,4480.9439
3011,far,bottle,dog,0.050210285,-6.4443035,-6.4958182,2154.3965
3122,far,bottle,cat,0.079146401,-5.4777336,-5.5601878,2944.7394
3216,far,bottle,ship,0.15418596,-4.0389013,-4.2063571,3083.5588
3232,far,bottle,ship,0.0027454142,-7.7618217,-7.7645709,738.90326
3316,far,bottle,cat,0.50353645,-3.9674761,-4.6677213,3922.8885
3350,far,bottle,ship,0.0082762964,-7.0426364,-7.0509471,1534.2774
3444,far,bottle,automobile,0.27581334,-5.3677082,-5.6904143,3091.7758
3548,far,bottle,ship,0.35242645,-4.5935683,-5.0280912,3537.619
3888,far,bottle,cat,0.00018111223,-10.857251,-10.857432,1293.7936
3906,far,bottle,ship,0.29118582,-4.3772745,-4.7214364,3294.5977
4065,far,bottle,truck,0.63277027,-2.336504,-3.3382716,4701.3205
4077,far,bottle,cat,0.0077241062,-7.2895465,-7.2973006,1496.309
4325,far,bottle,cat,0.41588405,-3.6464193,-4.184075,3722.7119
4332,far,bottle,bird,0.13382825,-5.0697498,-5.2134219,3636.5594
4334,far,bottle,cat,0.072585389,-7.1303926,-7.2057471,2535.8567
4683,far,bottle,bird,0.46678927,-4.4297738,-5.0586124,3860.2341
4708,far,bottle,airplane,0.19943584,-5.2068419,-5.4292805,3119.744
4818,far,bottle,truck,0.32556338,-3.9757972,-4.3696748,4697.053
4848,far,bottle,dog,0.53276894,-2.8086116,-3.569543,4248.3223
4956,far,bottle,cat,0.049963677,-5.526897,-5.578152,2003.0559
4981,far,bottle,truck,0.15102087,-5.2056627,-5.3693834,3530.6213
5030,far,bottle,frog,0.63801678,-3.3090274,-4.3251849,4682.1721
5102,far,bottle,truck,0.021678527,-6.2678118,-6.2897287,2156.733
5324,far,bottle,dog,0.50542898,-2.6001427,-3.3042072,4025.1868
5440,far,bottle,dog,0.18105645,-4.9299021,-5.1296422,3097.6251
5686,far,bottle,cat,0.010427506,-7.2517776,-7.2622599,1811.3595
5810,far,bottle,ship,0.0027170813,-8.009449,-8.0121698,1269.2659
5981,far,bottle,cat,0.0020273891,-8.9032974,-8.9053269,1262.7048
5993,far,bottle,cat,0.0028231957,-8.4619074,-8.4647346,1473.131
6018,far,bottle,airplane,0.018554336,-6.5889215,-6.6076502,1665.1998
6025,far,bottle,cat,0.56977881,-2.5268183,-3.3702741,4128.6382
6089,far,bottle,ship,0.032142373,-5.8501482,-5.8828185,1759.378
6168,far,bottle,bird,0.45870021,-3.5106893,-4.1244713,3823.6989
6214,far,bottle,ship,0.037556947,-5.837688,-5.8759683,2390.3378
6217,far,bottle,frog,0.45336145,-3.273397,-3.8773644,3723.4748
6239,far,bottle,cat,0.19963746,-4.2985945,-4.521285,3163.0737
6440,far,bottle,truck,0.024847307,-8.1912384,-8.2163996,3261.6937
6472,far,bottle,ship,0.031276359,-7.3430347,-7.3748107,3113.8691
6507,far,bottle,cat,0.0021895687,-8.9271955,-8.9293875,2561.062
6602,far,bottle,ship,0.0023109652,-7.9203596,-7.9226733,1063.7805
6788,far,bottle,truck,0.016831417,-6.5011148,-6.5180895,1812.1882
6886,far,bottle,bird,0.055730879,-5.5849056,-5.6422497,2500.4363
6899,far,bottle,ship,0.00083599723,-8.7165184,-8.7173547,526.98899
7012,far,bottle,cat,0.015358789,-6.4580545,-6.4735325,2489.4997
7077,far,bottle,cat,0.24728337,-4.3393884,-4.6234548,4353.2149
7093,far,bottle,cat,0.47408872,-4.9842024,-5.6268251,3331.4054
7259,far,bottle,truck,0.017296413,-6.2574821,-6.2749298,1325.3071
7406,far,bottle,cat,0.41967399,-5.541357,-6.0855223,3366.4828
7415,far,bottle,ship,0.03984035,-5.9311719,-5.9718276,2221.1732
7423,far,bottle,ship,0.24771619,-3.7291479,-4.0137895,3958.5384
7443,far,bottle,cat,0.00025134409,-10.385954,-10.386205,1715.9742
7728,far,bottle,cat,0.035520409,-6.0334311,-6.0695977,1798.7318
7850,far,bottle,ship,0.036843472,-5.3337584,-5.3712977,2035.6721
8088,far,bottle,horse,0.6421246,-3.3177521,-4.3453225,5177.8391
8090,far,bottle,bird,0.53530734,-3.3775613,-4.1439404,4304.8845
8309,far,bottle,ship,0.078386272,-5.5889401,-5.6705692,2784.6994
8317,far,bottle,cat,0.3193617,-6.4110575,-6.7957817,4238.1597
8462,far,bottle,bird,0.5693709,-2.8180428,-3.6605509,4708.1043
8644,far,bottle,frog,0.36713985,-3.6465266,-4.1040324,3305.3498
8812,far,bottle,truck,0.083207314,-5.9519372,-6.0388111,2878.8363
9044,far,bottle,bird,0.49395753,-5.0131969,-5.6943316,3417.3808
9052,far,bottle,truck,0.11434187,-5.4404187,-5.561843,3375.6225
9107,far,bottle,dog,0.51306112,-4.0580959,-4.7777126,4931.6054
9126,far,bottle,truck,0.040860506,-5.601439,-5.6431578,2133.427
9347,far,bottle,dog,0.40900542,-3.4690769,-3.9950253,3696.002
9357,far,bottle,ship,0.0043263383,-7.6143265,-7.6186622,1379.3868
9716,far,bottle,cat,0.063038838,-5.6817904,-5.7469038,2617.3709
9755,far,bottle,ship,0.13510195,-6.2299819,-6.3751255,2930.7186
9857,far,bottle,truck,0.098813841,-6.6360602,-6.7401037,3498.8547
9967,far,bottle,dog,0.0096731448,-7.4620638,-7.471784,1680.0689
77,far,bowl,truck,0.0044955045,-8.4474716,-8.4519773,1597.1769
121,far,bowl,bird,0.50743602,-4.2368488,-4.9449797,3258.1976
163,far,bowl,automobile,0.0020687268,-8.045866,-8.0479369,875.73433
318,far,bowl,cat,0.0023753556,-8.3200083,-8.3223865,1230.3593
348,far,bowl,bird,0.36635117,-3.7088931,-4.1651534,4179.4133
349,far,bowl,bird,0.12801405,-4.8376207,-4.9746027,3394.8088
365,far,bowl,frog,0.19694485,-5.3837647,-5.6030966,4494.1066
427,far,bowl,automobile,0.024203546,-7.132256,-7.1567573,2134.4715
439,far,bowl,automobile,0.47898751,-4.4628811,-5.1148623,3587.6246
452,far,bowl,automobile,0.002786137,-8.9698849,-8.9726749,1884.5647
588,far,bowl,ship,0.031650638,-6.910181,-6.9423434,2908.7629
703,far,bowl,airplane,0.31812815,-4.4457712,-4.8286848,4098.081
806,far,bowl,cat,0.12591068,-6.7416091,-6.8761818,4911.6371
865,far,bowl,cat,0.036026359,-6.101995,-6.1386863,3017.4017
874,far,bowl,automobile,0.40226956,-4.1420479,-4.6566633,3729.2484
954,far,bowl,cat,0.17096248,-4.3253393,-4.5128292,3280.8403
1041,far,bowl,frog,0.01338762,-6.6312361,-6.6447141,1208.9828
1410,far,bowl,automobile,0.030907208,-6.0761094,-6.1075043,2570.6171
1448,far,bowl,bird,0.27918878,-4.0444894,-4.3718674,4006.9032
1557,far,bowl,bird,0.44509812,-3.6027641,-4.1917281,4117.503
1680,far,bowl,ship,0.32269657,-4.3868546,-4.7764906,3266.4911
1696,far,bowl,cat,0.38764665,-5.9309421,-6.4213879,3987.1976
1714,far,bowl,ship,0.14520025,-5.1215434,-5.2784314,3232.3025
1809,far,bowl,automobile,0.46243106,-4.4354248,-5.0561231,4127.3092
1865,far,bowl,cat,0.0003537562,-10.570883,-10.571237,1354.7492
2109,far,bowl,ship,0.0081753216,-6.7963281,-6.804537,1181.2437
2176,far,bowl,ship,0.13106439,-4.5470486,-4.6875348,3382.2624
2295,far,bowl,airplane,0.56116683,-4.1428614,-4.9664973,6078.6943
2300,far,bowl,airplane,0.47523069,-4.9440227,-5.5888192,2995.5313
2302,far,bowl,frog,0.00082861916,-8.9442406,-8.9450695,631.1641
2425,far,bowl,cat,0.46297935,-3.7072735,-4.3289922,3982.6837
2656,far,bowl,cat,0.00037953986,-9.5670395,-9.5674191,734.61099
2670,far,bowl,deer,0.40544149,-4.8483801,-5.3683162,3902.3915
2790,far,bowl,airplane,0.2021905,-4.8833737,-5.1092592,3877.5928
2797,far,bowl,cat,0.00085734359,-8.8824615,-8.8833193,817.51718
3078,far,bowl,ship,0.51108553,-3.7533662,-4.4689339,5094.5807
3091,far,bowl,ship,0.036258124,-5.8354325,-5.8723643,2138.1393
3095,far,bowl,ship,0.30365191,-5.1476221,-5.5095277,3821.3941
3209,far,bowl,dog,0.1259126,-5.0065999,-5.1411748,3357.7016
3253,far,bowl,dog,0.51048405,-2.9558055,-3.6701438,3977.0291
3304,far,bowl,bird,0.0073651177,-9.0637426,-9.071135,1832.1555
3348,far,bowl,frog,0.03041673,-6.483789,-6.5146779,1328.6607
3373,far,bowl,deer,0.55292795,-3.5257113,-4.3307468,5511.624
3507,far,bowl,cat,0.30607244,-4.9228425,-5.2882302,3582.4402
3728,far,bowl,cat,0.02212801,-6.7687011,-6.7910776,2860.3152
3730,far,bowl,automobile,0.37363033,-4.2162538,-4.6840683,4410.4681
3765,far,bowl,ship,0.00025236013,-9.6506128,-9.6508652,331.09136
3863,far,bowl,ship,0.53415083,-3.7311699,-4.4950633,4482.0797
3952,far,bowl,dog,0.0080880073,-7.412292,-7.4204129,1298.2983
4151,far,bowl,truck,0.19483072,-4.5338826,-4.7505854,4822.3409
4252,far,bowl,cat,0.00099876937,-9.7282133,-9.7292126,2159.7027
4348,far,bowl,automobile,0.28589933,-4.2360454,-4.5727767,3624.6005
4367,far,bowl,cat,0.02905508,-6.4339476,-6.4634331,3391.0657
4386,far,bowl,frog,0.024545411,-6.8449016,-6.8697532,1794.401
4471,far,bowl,frog,0.009098563,-7.6166863,-7.6258266,1728.833
4520,far,bowl,ship,0.33149502,-4.0911498,-4.4938612,4782.0972
4830,far,bowl,automobile,0.13556926,-4.8270679,-4.9727519,3439.4279
4863,far,bowl,ship,0.28122262,-4.2402377,-4.5704413,2944.5856
5083,far,bowl,frog,0.22957077,-5.5756307,-5.8364381,2826.8398
5127,far,bowl,dog,0.44691782,-3.1580703,-3.750319,4351.4452
5282,far,bowl,automobile,0.098264841,-5.6506453,-5.7540797,2929.5724
5444,far,bowl,cat,0.53632855,-3.2702558,-4.0388349,4095.8329
5508,far,bowl,frog,0.29191137,-4.2193604,-4.5645464,2931.217
5716,far,bowl,cat,0.19997546,-4.8384147,-5.0615275,3553.3797
5882,far,bowl,bird,0.25955292,-3.8003521,-4.1008532,3572.7666
6033,far,bowl,automobile,0.00022239999,-10.708988,-10.709211,1201.7512
6069,far,bowl,cat,0.014259833,-6.9424868,-6.9568492,2101.4599
6079,far,bowl,cat,0.16149331,-5.1325884,-5.3087211,2837.7558
6252,far,bowl,cat,0.2679471,-5.1258397,-5.4377422,5093.6859
6254,far,bowl,cat,0.060993758,-6.7905931,-6.8535263,2587.8466
6327,far,bowl,automobile,0.046655886,-6.320797,-6.3685763,2340.8655
6519,far,bowl,bird,0.10291496,-5.312542,-5.4211466,3442.2849
6559,far,bowl,airplane,0.0052985412,-8.8651552,-8.8704678,2923.8683
6565,far,bowl,frog,0.022803811,-6.1670213,-6.1900891,1394.9053
6772,far,bowl,cat,0.24747744,-5.453825,-5.7381493,3130.5731
6804,far,bowl,cat,0.55072497,-3.5699167,-4.3700368,4289.7962
6859,far,bowl,automobile,0.59855491,-3.2285643,-4.1412488,5071.2515
7161,far,bowl,dog,0.49094456,-4.0043874,-4.6795857,3153.9424
7345,far,bowl,ship,0.14429832,-6.8921304,-7.0479638,3251.6723
7428,far,bowl,dog,0.45132146,-3.6805792,-4.2808217,3938.9955
7515,far,bowl,frog,0.10557691,-5.7377667,-5.8493431,2650.9226
7737,far,bowl,automobile,0.071427308,-6.1888776,-6.2629842,4002.885
7784,far,bowl,cat,0.022974697,-7.6122894,-7.6355322,2257.8895
7795,far,bowl,frog,0.068395194,-4.7751431,-4.8459897,1856.8269
7804,far,bowl,ship,0.031235511,-5.8417363,-5.8734701,1806.2915
8004,far,bowl,cat,0.001105174,-9.2099562,-9.211062,1866.8071
8013,far,bowl,frog,0.40799923,-5.5131931,-6.0374405,4155.4224
8335,far,bowl,automobile,0.066330022,-5.6146197,-5.683252,2229.4284
8568,far,bowl,airplane,0.043695812,-6.0182672,-6.0629464,2367.0314
8590,far,bowl,dog,0.36742647,-4.2850733,-4.7430321,3760.2964
8656,far,bowl,airplane,0.081608095,-6.3212366,-6.4063677,3218.0936
8722,far,bowl,airplane,0.56044355,-3.8621304,-4.6841195,4564.5609
9102,far,bowl,cat,0.25440455,-4.5630765,-4.8566486,3784.4363
9177,far,bowl,bird,0.079622979,-5.856864,-5.9398359,3141.0528
9397,far,bowl,frog,0.053661505,-5.6955934,-5.7507483,1969.724
9492,far,bowl,ship,0.00036470365,-9.3523378,-9.3527026,335.13365
9561,far,bowl,frog,3.1117471e-05,-11.737154,-11.737185,722.48284
9669,far,bowl,dog,0.13871119,-4.5946379,-4.7439633,2670.3099
9731,far,bowl,truck,0.22920154,-4.7029347,-4.9632631,3289.9991
9795,far,bowl,airplane,0.023903602,-6.9602547,-6.9844486,2615.7255
30,far,chair,airplane,0.0035233668,-7.97788,-7.9814096,1475.7765
111,far,chair,deer,0.31165464,-3.6599643,-4.0334289,3525.8366
125,far,chair,cat,0.060301354,-5.1646805,-5.2268765,2527.856
157,far,chair,truck,0.073326561,-5.8583875,-5.9345415,3686.8628
562,far,chair,truck,0.32268276,-3.2584102,-3.6480257,3913.183
613,far,chair,ship,0.2866035,-4.1030354,-4.4407534,3632.8872
840,far,chair,dog,0.0066189919,-6.8349423,-6.8415833,1086.6565
880,far,chair,cat,0.011376297,-6.9919028,-7.0033443,2070.4134
1054,far,chair,ship,0.24360728,-4.0567026,-4.3358972,3527.0717
1076,far,chair,automobile,0.65802936,-2.4388049,-3.5118353,4771.4225
1341,far,chair,airplane,0.16314437,-5.088171,-5.2662747,3641.9441
1434,far,chair,airplane,0.013882047,-6.7431188,-6.7570981,1862.047
1525,far,chair,airplane,0.0085485269,-8.219202,-8.2277873,4035.9824
1610,far,chair,cat,0.28059279,-4.4809065,-4.8102342,4317.0232
1652,far,chair,truck,0.4739591,-5.7601247,-6.402501,4449.0092
1674,far,chair,bird,0.41110925,-4.3148389,-4.8443535,3546.0959
1740,far,chair,bird,0.12459677,-5.4290409,-5.5621116,3295.8555
1789,far,chair,bird,0.13929442,-5.1521659,-5.3021687,3290.988
1792,far,chair,cat,0.23508427,-5.1828933,-5.4508829,3721.34
1947,far,chair,airplane,0.0066279889,-7.0889187,-7.0955687,1455.0303
2086,far,chair,airplane,0.0026731226,-8.3803434,-8.3830201,1683.4709
2108,far,chair,airplane,0.090351434,-6.099741,-6.1944379,3029.6559
2152,far,chair,bird,0.0022334716,-8.1237898,-8.1260258,1330.7347
2161,far,chair,truck,0.027545294,-5.9845538,-6.0124856,2341.4349
2269,far,chair,dog,0.12524292,-5.0782809,-5.21209,2983.0303
2386,far,chair,cat,0.0054134155,-7.0129857,-7.0184138,844.84711
2389,far,chair,bird,0.33423975,-4.9576678,-5.3644935,3401.4873
2470,far,chair,airplane,0.15410261,-4.9031858,-5.0705431,3145.2364
2576,far,chair,airplane,0.013980493,-7.6510735,-7.6651526,1969.5625
2577,far,chair,deer,0.0056888515,-8.8257771,-8.8314821,1735.6828
2661,far,chair,truck,0.71654691,-2.1266499,-3.3873585,5115.7156
2684,far,chair,horse,0.048375898,-5.8320556,-5.8816407,2093.2898
2802,far,chair,airplane,0.10198912,-4.2734256,-4.3809987,2205.4016
2917,far,chair,bird,0.40541599,-4.8924212,-5.4123145,3276.7031
2965,far,chair,airplane,0.0022993209,-7.894516,-7.896818,980.7274
3186,far,chair,airplane,0.0042124364,-7.5485377,-7.5527591,1169.0409
3203,far,chair,airplane,0.025557518,-6.4545231,-6.4804129,1846.5454
3286,far,chair,automobile,0.081418356,-5.496273,-5.5811975,2274.8402
3293,far,chair,airplane,0.0022917584,-8.0742826,-8.076577,796.12283
3299,far,chair,airplane,0.010393802,-6.8710847,-6.8815329,1361.8823
3317,far,chair,airplane,0.032229159,-6.4266729,-6.4594329,2047.1093
3322,far,chair,airplane,0.25399675,-3.8417788,-4.1348041,2943.2285
3349,far,chair,truck,0.12704796,-4.6254396,-4.7613143,2794.9034
3409,far,chair,airplane,0.05362784,-5.4904695,-5.5455888,2248.2996
3568,far,chair,bird,0.0054938258,-7.3260231,-7.3315321,1070.7223
3912,far,chair,bird,0.47958471,-3.6163764,-4.2695045,4338.35
4010,far,chair,airplane,0.050977965,-5.916749,-5.9690723,2325.1214
4061,far,chair,truck,0.18436332,-4.0902386,-4.2940248,3336.8493
4125,far,chair,bird,0.34288147,-4.3336277,-4.7535186,3469.6146
4159,far,chair,bird,0.13161508,-6.564589,-6.7057092,3284.4052
4186,far,chair,airplane,0.013108015,-8.1543589,-8.1675535,1699.4965
4214,far,chair,airplane,0.16696222,-4.4949942,-4.6776704,2729.6854
4259,far,chair,airplane,0.00021640009,-10.644155,-10.644371,1589.822
4444,far,chair,cat,0.064006189,-6.3645434,-6.4306899,2796.833
4668,far,chair,airplane,0.007578571,-6.9977632,-7.0053706,1476.6458
4722,far,chair,airplane,0.43916786,-4.3865032,-4.9648369,4228.4073
4847,far,chair,bird,0.0076537792,-7.5336108,-7.541294,1521.5536
4918,far,chair,truck,0.10979764,-4.6188903,-4.7351968,3209.8991
5096,far,chair,airplane,0.0008999907,-9.2226324,-9.2235328,1180.3425
5473,far,chair,cat,0.63800437,-2.6634619,-3.6795851,4228.5961
5603,far,chair,airplane,0.053504706,-6.203721,-6.2587103,2810.8429
5683,far,chair,airplane,0.0032348505,-8.2472925,-8.2505326,1454.6614
5699,far,chair,ship,0.0080399753,-6.4784727,-6.4865452,957.67452
5799,far,chair,bird,0.44617253,-3.9588654,-4.5497675,3956.6736
5926,far,chair,airplane,0.38204132,-5.047049,-5.5283827,3849.5555
5995,far,chair,horse,0.17039939,-4.2106829,-4.3974938,2883.3374
6098,far,chair,cat,0.56356735,-3.2862053,-4.1153265,4362.6219
6141,far,chair,ship,0.62825558,-2.1961756,-3.1857243,4931.8225
6233,far,chair,cat,0.5147196,-3.9981432,-4.7211716,3650.4242
6245,far,chair,airplane,0.0009089914,-8.541523,-8.5424324,710.18523
6364,far,chair,horse,0.59396348,-2.3254616,-3.2267738,3923.663
6491,far,chair,airplane,0.04553783,-5.5416737,-5.5882809,1953.4335
6594,far,chair,airplane,0.35127767,-5.2776294,-5.7103799,3222.2418
6619,far,chair,airplane,0.17703436,-5.2791433,-5.4739842,3095.8662
6655,far,chair,dog,0.66886414,-2.3975785,-3.502805,4365.674
6943,far,chair,airplane,0.001322185,-8.4661856,-8.4675086,964.34128
7063,far,chair,airplane,0.29766087,-5.1342373,-5.4875762,4040.5574
7192,far,chair,dog,0.030707685,-6.2098579,-6.241047,2154.0115
7291,far,chair,deer,0.67721657,-2.7770607,-3.9078344,4703.085
7319,far,chair,horse,0.36115899,-3.5322707,-3.9803703,3153.5803
7456,far,chair,airplane,0.55960478,-3.3687127,-4.1887954,5259.2789
7499,far,chair,truck,0.028655199,-6.4621291,-6.4912029,2703.8103
7535,far,chair,truck,0.20599928,-5.0707145,-5.3013854,4584.8301
7542,far,chair,airplane,0.11194512,-5.1296978,-5.2484195,3468.4828
7543,far,chair,truck,0.0013438899,-8.544488,-8.5458327,836.66941
7982,far,chair,cat,0.039579997,-6.815012,-6.8553966,2725.6992
8022,far,chair,airplane,0.28797345,-4.2238531,-4.5634932,4282.1657
8209,far,chair,automobile,0.58513969,-3.2685657,-4.1483791,4765.0044
8498,far,chair,bird,0.097350131,-5.8065696,-5.9089901,3608.8344
8666,far,chair,bird,0.04390294,-6.6586986,-6.7035944,1881.5886
8753,far,chair,truck,0.028802089,-6.2448344,-6.2740594,2015.5688
9003,far,chair,airplane,0.012326985,-6.9741702,-6.9865738,1284.902
9056,far,chair,airplane,0.64943827,-3.0677078,-4.1159262,4654.6089
9087,far,chair,cat,0.26213347,-3.5820758,-3.8860682,3102.1422
9089,far,chair,airplane,0.24645678,-4.013237,-4.2962059,2759.7967
9344,far,chair,airplane,0.17960543,-5.3349581,-5.5329279,3970.5938
9409,far,chair,airplane,0.13776267,-5.0316935,-5.1799182,2703.9725
9593,far,chair,airplane,0.24219462,-3.7002294,-3.9775581,3162.5383
9600,far,chair,airplane,0.013967299,-7.2057514,-7.2198172,1684.3774
9873,far,chair,airplane,0.31687451,-4.0788145,-4.4598912,3148.9667
45,far,clock,automobile,0.2947396,-4.9795227,-5.3287109,3808.4933
79,far,clock,ship,0.47013191,-4.4299574,-5.0650846,4855.9169
