index,group,fine_class,pred,u_msp,u_mls,u_energy,u_mahalanobis
2948,near,camel,deer,0.028026357,-9.6326942,-9.6611208,2075.0415
3153,near,camel,truck,0.011799554,-7.0056539,-7.0175236,1160.3157
3319,near,camel,dog,0.013998538,-7.3484287,-7.3625262,1048.9203
3831,near,camel,horse,0.071262586,-6.60602,-6.6799492,1692.5532
3884,near,camel,horse,0.033912288,-5.8018727,-5.8363734,932.81233
3930,near,camel,cat,0.11434252,-5.5470481,-5.6684731,1708.6083
3985,near,camel,deer,0.31718536,-5.5273666,-5.9088985,1985.4371
4234,near,camel,deer,0.00019033252,-10.846777,-10.846967,517.64672
4345,near,camel,bird,0.18606841,-5.6095223,-5.8154013,1674.3463
4415,near,camel,airplane,0.51641477,-3.5245678,-4.2510955,2573.0652
4435,near,camel,dog,0.0031834174,-10.564987,-10.568176,874.01901
4519,near,camel,bird,0.11619957,-6.0497875,-6.1733115,1486.1953
4736,near,camel,bird,0.50098563,-5.115963,-5.8110834,1792.5599
4894,near,camel,deer,0.34672705,-4.6212573,-5.0470175,2442.5085
5029,near,camel,deer,0.00072433511,-10.640787,-10.641512,857.24642
5032,near,camel,airplane,0.52504729,-3.4634619,-4.2080019,2573.1536
5113,near,camel,dog,0.14344208,-6.8034339,-6.9582672,2457.7985
5119,near,camel,airplane,0.02310491,-7.2853112,-7.3086872,1249.1682
5218,near,camel,bird,0.1606583,-5.3749337,-5.5500711,1640.6147
5249,near,camel,dog,0.0061655633,-8.8370056,-8.8431903,793.97926
5253,near,camel,dog,0.27798487,-4.4262338,-4.751943,1932.4308
5285,near,camel,dog,0.011866431,-7.7716784,-7.7836158,1060.9604
5293,near,camel,horse,0.02551829,-7.2829952,-7.3088448,1072.9693
5455,near,camel,horse,0.29707969,-5.7262926,-6.0788044,2613.3869
5494,near,camel,horse,0.077216762,-6.6308422,-6.7112031,1749.8549
5516,near,camel,deer,0.39314497,-5.7273278,-6.2267932,3009.54
5519,near,camel,deer,0.013825088,-8.8231392,-8.8370607,1914.3573
5532,near,camel,dog,0.14127057,-4.6605163,-4.8128177,1704.7481
5664,near,camel,bird,0.45749767,-4.4660625,-5.0776254,2460.1774
5762,near,camel,bird,0.00034618082,-9.9670296,-9.9673758,367.79444
6037,near,camel,dog,0.020532328,-7.7305756,-7.7513216,1396.5969
6044,near,camel,bird,0.44281701,-3.4684582,-4.0533197,2281.197
6417,near,camel,bird,0.0079598066,-9.6101618,-9.6181534,1650.3965
6418,near,camel,deer,1.8440931e-05,-12.319773,-12.319791,283.41565
6475,near,camel,horse,0.47510784,-4.0728006,-4.7173631,2379.2983
6616,near,camel,dog,0.0087761225,-8.1982079,-8.2070227,1005.5668
6778,near,camel,dog,0.47145363,-4.9685178,-5.6061425,2717.1749
7128,near,camel,horse,0.084271967,-5.8430767,-5.9311126,1483.4003
7194,near,camel,deer,0.0046855397,-8.4105692,-8.4152657,845.04289
7200,near,camel,bird,0.20105554,-5.1835284,-5.4079923,1463.6198
7298,near,camel,bird,0.47344099,-5.3839426,-6.0253345,2588.9693
7333,near,camel,horse,0.15213291,-5.9674501,-6.1324815,1696.9814
7379,near,camel,frog,0.43730086,-4.0032825,-4.5782927,2821.1772
7445,near,camel,deer,0.092179471,-5.8778248,-5.9745334,1274.761
7750,near,camel,bird,0.0065939028,-7.8371758,-7.8437916,882.84654
7800,near,camel,deer,0.43044401,-4.6267447,-5.1896429,2162.714
7912,near,camel,dog,0.40467187,-4.2053366,-4.7239791,2128.4211
8143,near,camel,cat,0.017224998,-8.3642626,-8.3816377,1438.3857
8231,near,camel,horse,0.094280133,-5.8248367,-5.9238619,1891.903
8447,near,camel,deer,0.32734068,-4.0296307,-4.426147,2267.542
8598,near,camel,deer,0.092506797,-5.6095901,-5.7066593,1766.6691
8604,near,camel,deer,0.00025863032,-10.348978,-10.349237,448.9651
8648,near,camel,bird,0.07539679,-6.6311111,-6.7095017,1571.3127
8732,near,camel,airplane,0.12075818,-5.1934514,-5.3221467,1702.9805
8780,near,camel,horse,0.049956239,-6.4746709,-6.5259181,1306.6892
8800,near,camel,deer,0.1633677,-4.5886273,-4.766998,2060.8304
8834,near,camel,dog,0.092651266,-6.8316731,-6.9289016,1572.6664
9014,near,camel,dog,0.54156974,-5.3965354,-6.1764825,2510.9632
9093,near,camel,bird,0.2282563,-4.9725633,-5.231666,2531.5608
9110,near,camel,deer,0.48610392,-5.7190752,-6.3848094,2613.4382
9142,near,camel,horse,8.771144e-05,-11.409947,-11.410035,392.32218
9266,near,camel,dog,0.016358676,-8.8922434,-8.9087373,1349.2239
9362,near,camel,deer,0.3773798,-5.5180573,-5.9918759,2524.7308
9412,near,camel,dog,0.22109075,-7.2472496,-7.4971103,2215.8636
9531,near,camel,dog,0.021880469,-6.4505196,-6.472643,1061.8158
9611,near,camel,bird,0.54157967,-5.0004396,-5.7804084,2819.3003
9647,near,camel,horse,0.13358501,-5.37216,-5.5155512,1660.4363
9743,near,camel,dog,0.31396185,-4.7109385,-5.0877605,2625.6524
52,far,bottle,bird,0.004475103,-7.622797,-7.6272822,1089.0035
114,far,bottle,dog,0.19332399,-5.1347504,-5.3495835,1723.176
170,far,bottle,dog,0.20033107,-5.4322891,-5.6558466,1879.2486
340,far,bottle,ship,0.2268501,-7.112174,-7.3694564,2798.2063
455,far,bottle,truck,0.0098475406,-7.1685538,-7.1784502,968.67472
575,far,bottle,ship,0.087408442,-5.5321922,-5.6236591,2218.2495
594,far,bottle,truck,0.02601413,-6.3210425,-6.347401,1079.4457
864,far,bottle,ship,0.59753671,-3.4980726,-4.408224,3687.4721
932,far,bottle,cat,0.0013421541,-8.9869013,-8.9882443,648.66307
997,far,bottle,bird,0.027803091,-6.1160769,-6.1442739,1074.7905
1015,far,bottle,truck,0.29419918,-4.0566158,-4.405038,2454.1045
1045,far,bottle,bird,0.27744072,-6.1074924,-6.4324483,3065.5082
1130,far,bottle,cat,0.22172415,-5.60185,-5.8525243,2628.1081
1135,far,bottle,ship,0.063827548,-5.8396416,-5.9055971,1653.9008
1318,far,bottle,truck,0.50537693,-5.6196642,-6.3236235,2779.3064
1429,far,bottle,bird,0.60647712,-4.0340195,-4.9666355,3589.3849
1438,far,bottle,airplane,0.18072321,-4.6455965,-4.8449298,2069.8479
1487,far,bottle,ship,0.45576285,-3.6274726,-4.2358428,2577.3682
1514,far,bottle,ship,0.00048678321,-9.7613916,-9.7618785,646.50632
1562,far,bottle,bird,0.1544193,-4.4558864,-4.623618,1801.63
1899,far,bottle,truck,0.22819486,-5.7899089,-6.0489321,3503.5706
1932,far,bottle,cat,0.39254541,-5.8794169,-6.3778948,2493.1596
2011,far,bottle,airplane,0.39138774,-3.9306195,-4.4271934,2346.365
2314,far,bottle,automobile,0.0041825942,-8.4256382,-8.4298296,644.90898
2428,far,bottle,truck,0.029952397,-6.9575124,-6.9879225,1022.7588
2510,far,bottle,ship,0.091186074,-6.2113938,-6.3070087,2407.757
2550,far,bottle,truck,0.0093780877,-7.1845064,-7.1939288,1082.7043
2822,far,bottle,ship,0.044586271,-6.6545095,-6.7001204,1330.346
2963,far,bottle,cat,0.54995028,-3.5428214,-4.3412186,2812.7508
2993,far,bottle,truck,0.03248496,-6.0124979,-6.0455222,1121.1015
3011,far,bottle,bird,0.083610596,-5.5125179,-5.5998318,1425.1955
3122,far,bottle,cat,0.029289779,-6.5358214,-6.5655487,1778.9288
3216,far,bottle,ship,0.12084354,-4.6060429,-4.7348353,1852.5811
3232,far,bottle,automobile,0.14781046,-5.6030669,-5.7630132,2186.4888
3316,far,bottle,cat,0.049717853,-5.2340469,-5.2850433,1351.1904
3350,far,bottle,truck,0.26327347,-4.3450327,-4.6505712,2195.4784
3444,far,bottle,automobile,0.15495275,-4.847558,-5.0159208,1628.6407
3548,far,bottle,bird,0.33006412,-4.7423,-5.1428733,2212.2335
3888,far,bottle,cat,0.0035720355,-7.9485922,-7.9521706,701.68671
3906,far,bottle,ship,0.01667517,-7.3182797,-7.3350955,1459.8771
4065,far,bottle,truck,0.20008766,-3.9695575,-4.1928107,1816.9462
4077,far,bottle,cat,0.52915554,-4.0475321,-4.8007596,2157.0869
4325,far,bottle,truck,0.20379074,-4.6383557,-4.866249,1945.7661
4332,far,bottle,bird,0.54008319,-3.4807177,-4.2574273,2853.2817
4334,far,bottle,bird,0.060637028,-5.4068222,-5.4693755,1103.2548
4683,far,bottle,dog,0.07909261,-5.4990544,-5.5814502,1291.073
4708,far,bottle,cat,0.62386308,-3.1314597,-4.1092618,2676.4891
4818,far,bottle,airplane,0.34720018,-5.0285368,-5.4550215,3589.036
4848,far,bottle,automobile,0.22059782,-5.044714,-5.2939421,2214.9812
4956,far,bottle,cat,0.18122677,-5.1187625,-5.3187106,1661.4021
4981,far,bottle,ship,0.32551764,-6.2950759,-6.6888856,2413.7624
5030,far,bottle,automobile,0.0056779776,-8.3964996,-8.4021938,1166.7282
5102,far,bottle,cat,0.33044403,-4.4097557,-4.8108962,2099.0983
5324,far,bottle,dog,0.69508655,-2.354192,-3.5419193,2766.1235
5440,far,bottle,ship,0.063305854,-6.6676917,-6.7330902,1793.4273
5686,far,bottle,cat,0.10023185,-5.806222,-5.9118401,1587.0755
5810,far,bottle,ship,0.019505717,-6.9575505,-6.977249,1417.7357
5981,far,bottle,cat,0.2358973,-4.6449437,-4.9139968,2012.2074
5993,far,bottle,cat,0.26237251,-4.390871,-4.6951874,2042.6832
6018,far,bottle,airplane,0.012054141,-6.8392496,-6.851377,916.44366
6025,far,bottle,ship,0.3752673,-2.904541,-3.3749724,2404.105
6089,far,bottle,ship,0.0010808913,-9.2950554,-9.2961369,1079.1954
6168,far,bottle,bird,0.11643138,-4.8243093,-4.9480957,1929.6581
6214,far,bottle,ship,0.0028169708,-8.0856915,-8.0885124,918.37062
6217,far,bottle,automobile,0.030030015,-6.7825818,-6.813072,1535.6981
6239,far,bottle,automobile,0.056487084,-6.8908067,-6.9489519,2108.6527
6440,far,bottle,cat,0.23158411,-5.6549253,-5.9183495,2334.8329
6472,far,bottle,ship,0.014152879,-7.3381782,-7.3524321,1307.7557
6507,far,bottle,cat,0.0090935611,-8.3356924,-8.3448276,1546.9847
6602,far,bottle,ship,0.095650267,-4.7864327,-4.8869719,1575.506
6788,far,bottle,truck,0.044958479,-5.2685218,-5.3145222,1273.1515
6886,far,bottle,bird,0.56837928,-2.6441112,-3.4843192,2205.2632
6899,far,bottle,ship,0.001536495,-9.6629047,-9.6644424,889.00253
7012,far,bottle,cat,0.16491848,-5.0047569,-5.1849829,2500.0465
7077,far,bottle,bird,0.57070534,-3.9015713,-4.747183,2907.4674
7093,far,bottle,cat,0.1274855,-5.2605534,-5.3969294,1654.3113
7259,far,bottle,truck,0.19512251,-5.5930142,-5.8100794,1716.3386
7406,far,bottle,ship,0.61370744,-3.2138319,-4.1649922,2585.5143
7415,far,bottle,truck,0.050501005,-6.79217,-6.8439909,1365.2661
7423,far,bottle,bird,0.38337491,-2.9968548,-3.4803489,2127.9945
7443,far,bottle,cat,0.0013218544,-8.5868359,-8.5881586,914.64038
7728,far,bottle,cat,0.37733099,-3.0083277,-3.4820679,2212.7033
7850,far,bottle,automobile,0.32684399,-4.0700808,-4.4658589,2160.6954
8088,far,bottle,dog,0.036347062,-5.9030538,-5.9400778,1226.6823
8090,far,bottle,bird,0.040238233,-5.6863894,-5.7274596,1346.9122
8309,far,bottle,ship,0.0013402561,-10.014305,-10.015646,1189.9282
8317,far,bottle,truck,0.10459044,-7.5060053,-7.6164793,2413.0788
8462,far,bottle,bird,0.15761211,-3.988189,-4.1597037,1551.1744
8644,far,bottle,airplane,0.61233397,-2.7588694,-3.7064805,2771.4291
8812,far,bottle,truck,0.095303847,-6.6961813,-6.7963374,1435.8871
9044,far,bottle,bird,0.46834966,-5.6554751,-6.2872444,2418.4148
9052,far,bottle,ship,0.38647344,-6.1950965,-6.6836282,2900.1804
9107,far,bottle,ship,0.064645899,-6.1489115,-6.2157416,2143.9952
9126,far,bottle,truck,0.032128685,-6.1328716,-6.1655278,1756.4906
9347,far,bottle,frog,0.55233754,-3.533077,-4.3367928,2568.8119
9357,far,bottle,ship,0.019878382,-6.1822648,-6.2023434,1297.7693
9716,far,bottle,automobile,0.09365233,-6.2247295,-6.3230618,2488.438
9755,far,bottle,ship,0.33852798,-4.0634675,-4.4767551,3060.3059
9857,far,bottle,automobile,0.052428102,-6.607439,-6.6612915,1530.384
9967,far,bottle,dog,0.43975937,-5.0043044,-5.5836933,2206.4573
77,far,bowl,truck,0.0040364215,-10.162167,-10.166211,1309.3962
121,far,bowl,bird,0.017036301,-7.5399289,-7.557112,1185.102
163,far,bowl,automobile,0.62888047,-3.2749448,-4.2661759,2580.8051
318,far,bowl,cat,0.022741334,-8.1392164,-8.1622203,1799.3309
348,far,bowl,automobile,0.19452647,-4.5899668,-4.8062917,1923.3732
349,far,bowl,frog,0.1327047,-4.7605119,-4.9028876,1668.5592
365,far,bowl,frog,0.048570931,-6.5902586,-6.6400487,2417.0456
427,far,bowl,automobile,0.17421449,-6.694201,-6.8856212,2124.325
439,far,bowl,cat,0.28951783,-4.9083648,-5.2501762,2265.1013
452,far,bowl,automobile,0.0011563142,-9.7702589,-9.7714159,1069.5653
588,far,bowl,ship,0.00233998,-9.0318766,-9.0342193,1434.2377
703,far,bowl,ship,0.10542196,-5.938746,-6.0501491,2203.369
806,far,bowl,cat,0.4685914,-7.5308142,-8.1630382,4962.4783
865,far,bowl,cat,0.14465722,-6.2846079,-6.4408609,2859.2078
874,far,bowl,cat,0.14881074,-6.5998583,-6.7609791,2247.4135
954,far,bowl,cat,0.12072469,-5.6386147,-5.7672719,2035.0591
1041,far,bowl,frog,0.37335172,-4.9813724,-5.4487422,2255.138
1410,far,bowl,automobile,0.19421166,-4.8379107,-5.0538448,1864.0004
1448,far,bowl,bird,0.08643531,-5.4374862,-5.5278873,1919.1719
1557,far,bowl,bird,0.27293547,-4.2083273,-4.5270673,1898.951
1680,far,bowl,bird,0.65203275,-4.2459598,-5.3016067,3731.6019
1696,far,bowl,cat,0.14845967,-5.7515922,-5.9123006,3176.3214
1714,far,bowl,ship,0.04608768,-6.5241189,-6.5713024,2384.0522
1809,far,bowl,frog,0.29699164,-4.3436675,-4.696054,1923.9275
1865,far,bowl,dog,0.37497987,-5.9214845,-6.3914559,2891.6095
2109,far,bowl,frog,0.72335677,-2.7567284,-4.041755,3321.2096
2176,far,bowl,ship,0.0015399068,-8.6010475,-8.6025886,900.18456
2295,far,bowl,airplane,0.055245771,-6.7885704,-6.8454009,3025.2716
2300,far,bowl,airplane,0.053465397,-6.0729842,-6.127932,1094.8968
2302,far,bowl,frog,0.11161423,-5.6866741,-5.8050233,2405.679
2425,far,bowl,dog,0.11929297,-6.7289534,-6.8559836,1496.7028
2656,far,bowl,cat,0.003463919,-9.9092693,-9.9127393,1261.5537
2670,far,bowl,deer,0.37406951,-4.5632558,-5.0317717,2467.7529
2790,far,bowl,airplane,0.04433181,-6.3911119,-6.4364564,1910.8897
2797,far,bowl,cat,0.0031513173,-8.2786007,-8.281757,1005.6895
3078,far,bowl,ship,0.38019703,-5.533114,-6.0114676,2979.7473
3091,far,bowl,cat,0.29489072,-4.0830321,-4.4324346,2022.1265
3095,far,bowl,ship,0.20827844,-5.2962708,-5.5298164,2021.4489
3209,far,bowl,dog,0.0027217589,-8.9472847,-8.9500102,1550.6414
3253,far,bowl,bird,0.34164782,-3.9242914,-4.3423066,2090.4713
3304,far,bowl,airplane,0.42673176,-4.5525126,-5.1089142,1920.0779
3348,far,bowl,cat,0.15873949,-6.7561612,-6.9290151,1815.778
3373,far,bowl,cat,0.39929642,-4.3240628,-4.8337165,2845.246
3507,far,bowl,dog,0.44899066,-5.0987153,-5.6947188,2658.3862
3728,far,bowl,cat,0.029731851,-7.6024709,-7.6326537,2574.2765
3730,far,bowl,bird,0.30141387,-5.1730652,-5.531762,3325.595
3765,far,bowl,ship,0.00090274256,-8.9150314,-8.9159346,499.70944
3863,far,bowl,automobile,0.4574827,-4.3744388,-4.9859741,2348.5375
3952,far,bowl,dog,0.50171932,-6.0781145,-6.7747063,3201.0685
4151,far,bowl,truck,0.23478816,-5.3376865,-5.6052891,2633.5406
4252,far,bowl,cat,0.0049718757,-8.8052969,-8.8102812,2339.7254
4348,far,bowl,ship,0.60639254,-2.9624362,-3.8948374,2843.5567
4367,far,bowl,cat,0.40526237,-5.9422469,-6.4618818,3373.9663
4386,far,bowl,cat,0.23200083,-4.7823405,-5.0463072,1613.3125
4471,far,bowl,frog,0.41893624,-3.860054,-4.4029488,2670.3583
4520,far,bowl,ship,0.48883128,-4.998548,-5.6696036,4031.3099
4830,far,bowl,automobile,0.63036571,-3.6575637,-4.6528049,2880.2612
4863,far,bowl,ship,0.04901049,-5.7584443,-5.8086966,1381.9972
5083,far,bowl,dog,0.030330757,-7.2693686,-7.3001689,2343.5052
5127,far,bowl,cat,0.70703302,-1.7731464,-3.0008418,2655.3935
5282,far,bowl,cat,0.40033631,-4.1680322,-4.6794185,2343.5109
5444,far,bowl,airplane,0.041216187,-5.6598635,-5.7019531,1726.8546
5508,far,bowl,cat,0.21926588,-5.5460258,-5.7935464,1561.4894
5716,far,bowl,bird,0.41934514,-4.1920762,-4.735675,2862.6251
5882,far,bowl,deer,0.11809179,-4.3468757,-4.472543,1566.1136
6033,far,bowl,automobile,0.0059617684,-8.4247828,-8.4307624,964.81164
6069,far,bowl,automobile,0.49417355,-4.3902988,-5.0718605,2836.6856
6079,far,bowl,cat,0.22994551,-7.2538862,-7.5151802,2395.153
6252,far,bowl,cat,0.13269672,-6.3044748,-6.4468414,2720.0061
6254,far,bowl,cat,0.025419517,-7.0732408,-7.0989889,1094.9168
6327,far,bowl,cat,0.30588719,-4.0441093,-4.4092301,2262.2995
6519,far,bowl,cat,0.25795164,-4.0534973,-4.3518382,2290.7307
6559,far,bowl,cat,0.49441077,-5.0425072,-5.7245379,2637.7428
6565,far,bowl,frog,0.0042530216,-9.1334887,-9.1377507,1006.2175
6772,far,bowl,ship,0.31658821,-5.0047951,-5.3854528,2594.8957
6804,far,bowl,cat,0.40048452,-6.969604,-7.4812375,2999.5205
6859,far,bowl,cat,0.28361243,-4.4929972,-4.8265311,3025.3461
7161,far,bowl,cat,0.59662045,-3.3578768,-4.2657541,3106.5377
7345,far,bowl,ship,0.0050908792,-8.9638824,-8.9689863,1219.4721
7428,far,bowl,ship,0.46324328,-4.3402805,-4.9624908,3553.4417
7515,far,bowl,bird,0.48581724,-2.9805717,-3.6457483,2459.8413
7737,far,bowl,automobile,0.0018596504,-10.138029,-10.13989,2611.6073
7784,far,bowl,cat,0.084013102,-6.508769,-6.5965223,2042.3105
7795,far,bowl,airplane,0.48150437,-2.8998692,-3.5566929,2166.4891
7804,far,bowl,airplane,0.47146328,-3.2940159,-3.9316589,2680.3285
8004,far,bowl,frog,0.42606763,-4.8515396,-5.4067833,3229.255
8013,far,bowl,frog,0.3460101,-5.0996509,-5.5243142,2067.0933
8335,far,bowl,automobile,0.39279138,-5.4843044,-5.9831873,2160.0543
8568,far,bowl,airplane,0.0076329231,-8.1573353,-8.1649975,1725.6713
8590,far,bowl,dog,0.039120299,-6.6361141,-6.6760202,1134.8926
8656,far,bowl,cat,0.12529792,-6.2396264,-6.3734983,1946.3783
8722,far,bowl,ship,0.39612179,-5.5192828,-6.0236656,2436.531
9102,far,bowl,frog,0.031347797,-6.6214552,-6.6533048,1719.8471
9177,far,bowl,bird,0.20488486,-5.6829548,-5.9122231,2631.3254
9397,far,bowl,ship,0.60926155,-2.8384314,-3.7781482,3167.0261
9492,far,bowl,ship,6.9909679e-05,-11.182527,-11.182597,511.29447
9561,far,bowl,frog,0.0033119176,-8.360673,-8.3639904,952.1836
9669,far,bowl,dog,0.19302302,-4.982821,-5.1972811,1944.6319
9731,far,bowl,bird,0.06965419,-5.0571952,-5.1293941,1348.2346
9795,far,bowl,airplane,0.0029361776,-9.573781,-9.5767215,1781.3282
30,far,chair,cat,0.30624377,-5.5839543,-5.949589,3060.103
111,far,chair,horse,0.14955255,-4.6388803,-4.8008729,1608.3052
125,far,chair,cat,0.58801238,-3.7035232,-4.5902851,3047.9948
157,far,chair,cat,0.03337505,-7.5753441,-7.6092888,3151.4475
562,far,chair,truck,0.029891909,-6.2255058,-6.2558536,1323.2733
613,far,chair,cat,0.10250894,-5.8287258,-5.9368779,1438.5738
840,far,chair,airplane,0.45823532,-2.9986579,-3.6115815,2511.8132
880,far,chair,cat,0.0055457634,-8.5849266,-8.5904878,2286.9773
1054,far,chair,airplane,0.45343537,-3.5079167,-4.1120194,2617.8352
1076,far,chair,bird,0.42681155,-3.2450004,-3.8015411,2451.145
1341,far,chair,cat,0.37223611,-3.9400237,-4.4056148,2578.2047
1434,far,chair,airplane,0.3870778,-6.0379071,-6.5274244,2552.7823
1525,far,chair,airplane,0.045188167,-7.2553663,-7.3016073,2499.3746
1610,far,chair,cat,0.41227589,-5.9865561,-6.5180537,2639.4401
1652,far,chair,cat,0.46696751,-4.8963947,-5.5255676,3678.3783
1674,far,chair,bird,0.06828793,-5.7311745,-5.8019059,1774.8137
1740,far,chair,bird,0.24714441,-5.1081519,-5.3920338,2255.855
1789,far,chair,bird,0.1546636,-5.0719628,-5.2399835,1777.0597
1792,far,chair,cat,0.039685869,-6.4681039,-6.5085987,1625.9538
1947,far,chair,airplane,0.61527926,-3.5805504,-4.535788,3016.1768
2086,far,chair,cat,0.17391981,-6.4829493,-6.6740127,2221.4031
2108,far,chair,airplane,0.27050017,-5.7951179,-6.110514,3020.0496
2152,far,chair,bird,0.0131905,-6.8300724,-6.8433507,1711.7263
2161,far,chair,truck,0.38175723,-4.1656933,-4.6465674,2483.7179
2269,far,chair,airplane,0.10835342,-4.4925842,-4.6072697,1578.8238
2386,far,chair,cat,0.034166493,-5.7062488,-5.7410126,1158.9975
2389,far,chair,ship,0.65649197,-2.6681356,-3.7366804,2814.0716
2470,far,chair,airplane,0.01638465,-6.2928662,-6.3093866,1128.0785
2576,far,chair,truck,0.0011346576,-8.9802217,-8.9813571,377.07067
2577,far,chair,deer,0.48315016,-4.3428054,-5.0028083,2244.4219
2661,far,chair,airplane,0.46182269,-3.2099817,-3.8295489,2716.0243
2684,far,chair,airplane,0.024670735,-6.2441916,-6.2691718,1364.9076
2802,far,chair,airplane,0.17278588,-4.1399508,-4.3296425,1689.0255
2917,far,chair,airplane,0.20833598,-4.0580158,-4.291634,1938.3463
2965,far,chair,airplane,0.33920962,-5.7329984,-6.147317,2246.1848
3186,far,chair,airplane,0.0010834961,-8.8483543,-8.8494384,342.46864
3203,far,chair,truck,0.085875074,-6.51161,-6.6013981,1749.7712
3286,far,chair,automobile,0.018271188,-6.9796405,-6.9980807,1121.1153
3293,far,chair,airplane,0.0017418512,-8.2149878,-8.2167311,573.50549
3299,far,chair,bird,0.30156366,-6.1105046,-6.4694159,1949.0752
3317,far,chair,airplane,0.0025918247,-9.1216993,-9.1242945,1455.8492
3322,far,chair,bird,0.022650968,-6.259048,-6.2819594,907.03054
3349,far,chair,truck,0.0092946497,-7.3506045,-7.3599426,1001.814
3409,far,chair,airplane,0.04796791,-6.0880756,-6.1372322,1882.689
3568,far,chair,bird,0.059375383,-5.5765476,-5.6377588,1216.26
3912,far,chair,bird,0.31477772,-4.3189816,-4.6969936,1909.7117
4010,far,chair,truck,0.10271741,-5.6876187,-5.7960032,1421.3574
4061,far,chair,truck,0.047933218,-5.994029,-6.0431491,1208.0996
4125,far,chair,bird,0.0066394523,-8.0927744,-8.099436,1016.2333
4159,far,chair,bird,0.15353814,-5.1664195,-5.3331096,1959.4583
4186,far,chair,airplane,0.23380544,-6.4095612,-6.6758803,1624.821
4214,far,chair,bird,0.034281771,-6.0929732,-6.1278564,1274.0135
4259,far,chair,airplane,0.17417567,-6.6465511,-6.8379243,2846.2591
4444,far,chair,airplane,0.33379479,-5.6885133,-6.0946708,2391.7633
4668,far,chair,truck,0.28335331,-5.3419957,-5.675168,1953.2833
4722,far,chair,truck,0.0063708819,-7.4047966,-7.4111879,900.19419
4847,far,chair,bird,0.0012912435,-8.4771204,-8.4784125,714.29168
4918,far,chair,cat,0.37122653,-4.1144814,-4.5784657,2359.1888
5096,far,chair,airplane,0.002289799,-8.0900345,-8.0923269,534.04512
5473,far,chair,airplane,0.46686828,-3.1272161,-3.7562029,2029.5836
5603,far,chair,airplane,0.29105998,-4.3117423,-4.6557267,2489.5594
5683,far,chair,airplane,0.0098096251,-7.1192317,-7.1290898,1435.2131
5699,far,chair,ship,0.11432068,-4.8809681,-5.0023684,1826.3862
5799,far,chair,bird,0.44019229,-3.8651264,-4.4452883,2701.5208
5926,far,chair,airplane,0.0012181235,-8.7916861,-8.7929049,731.29155
5995,far,chair,bird,0.15972844,-4.8066249,-4.980655,1593.82
6098,far,chair,cat,0.21954403,-4.4648356,-4.7127126,2128.2857
6141,far,chair,ship,0.21104634,-4.174685,-4.4117327,2281.8149
6233,far,chair,airplane,0.40429395,-4.1669869,-4.6849949,2283.306
6245,far,chair,airplane,0.0048856238,-7.7350559,-7.7399535,883.9757
6364,far,chair,bird,0.36825672,-4.0677342,-4.5270064,2079.2229
6491,far,chair,airplane,0.0017230768,-8.59585,-8.5975746,542.16097
6594,far,chair,bird,0.46111816,-4.4731736,-5.0914326,2760.7772
6619,far,chair,ship,0.26314605,-5.9161177,-6.2214832,2422.0831
6655,far,chair,frog,0.1824107,-4.6320119,-4.833407,2080.9663
6943,far,chair,airplane,0.23448551,-5.2686133,-5.5358205,2310.3925
7063,far,chair,truck,0.092201657,-6.2510886,-6.3478216,2212.7961
7192,far,chair,truck,0.53059861,-3.006614,-3.762911,1935.1231
7291,far,chair,cat,0.49595943,-3.9506061,-4.6357046,2491.7212
7319,far,chair,truck,0.040102427,-6.0801182,-6.1210469,2207.3131
7456,far,chair,truck,0.56005514,-3.7147119,-4.5358178,2622.5747
7499,far,chair,truck,0.060493173,-6.6064987,-6.6688989,1671.6121
7535,far,chair,cat,0.017143773,-7.6673288,-7.6846213,2025.2751
7542,far,chair,truck,0.32194197,-5.031683,-5.4202054,2129.0714
7543,far,chair,truck,0.034185617,-5.862092,-5.8968756,1523.1886
7982,far,chair,cat,0.0028039514,-8.4873095,-8.4901173,1121.3062
8022,far,chair,cat,0.20258557,-4.9333501,-5.1597308,2117.2729
8209,far,chair,airplane,0.52055369,-4.6661787,-5.4013021,2883.8847
8498,far,chair,bird,0.0095120223,-7.6669097,-7.6764672,1213.064
8666,far,chair,bird,0.083870876,-7.8586497,-7.9462477,1383.8373
8753,far,chair,truck,0.01948493,-7.2581296,-7.2778069,1723.6021
9003,far,chair,airplane,0.45248863,-4.2587442,-4.8611163,2360.3184
9056,far,chair,truck,0.074989405,-5.5919518,-5.6699019,1698.8071
9087,far,chair,cat,0.22015824,-4.8675375,-5.1162018,1946.4409
9089,far,chair,airplane,0.15986141,-5.2894039,-5.4635923,1662.9197
9344,far,chair,airplane,0.0038907012,-8.868084,-8.8719822,1067.5949
9409,far,chair,bird,0.051560149,-5.6160555,-5.6689924,1180.9629
9593,far,chair,airplane,0.25123467,-4.6502609,-4.9395906,2105.7204
9600,far,chair,airplane,0.054369666,-7.0641761,-7.1200796,1392.9661
9873,far,chair,airplane,0.17710964,-4.8346052,-5.0295375,2047.6766
45,far,clock,automobile,0.3180867,-6.0837307,-6.4665835,3563.936
79,far,clock,ship,0.58289749,-3.7098484,-4.5842717,3680.5845
90,far,clock,cat,0.001068638,-9.8099346,-9.8110038,1495.0157
182,far,clock,ship,0.63119505,-2.7231693,-3.7206567,2806.5307
447,far,clock,automobile,0.37723221,-4.5015583,-4.9751399,2092.4532
